unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,closed_date,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,taxi_company_borough,data_source,extraction_timestamp
66773251,2025-11-09T22:29:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,2102 63 STREET,63 STREET,21 AVENUE,BAY PARKWAY,21 AVENUE,BAY PARKWAY,ADDRESS,BROOKLYN,63 STREET,In Progress,11 BROOKLYN,3055430006,BROOKLYN,989223,163748,MOBILE,Unspecified,BROOKLYN,40.6161254675185,-73.98208764940374,"{'latitude': '40.6161254675185', 'longitude': '-73.98208764940374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780102,2025-11-09T22:29:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11420,116-16 126 STREET,126 STREET,116 AVENUE,ROCKAWAY BOULEVARD,116 AVENUE,ROCKAWAY BOULEVARD,ADDRESS,SOUTH OZONE PARK,126 STREET,In Progress,10 QUEENS,4116820014,QUEENS,1036303,185783,ONLINE,Unspecified,QUEENS,40.67645513604905,-73.81233948532824,"{'latitude': '40.67645513604905', 'longitude': '-73.81233948532824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775775,2025-11-09T22:28:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10030,2271 7 AVENUE,7 AVENUE,WEST  133 STREET,WEST  134 STREET,WEST  133 STREET,WEST  134 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,10 MANHATTAN,1019180061,MANHATTAN,999649,235980,ONLINE,Unspecified,MANHATTAN,40.814372909738026,-73.94436880195522,"{'latitude': '40.814372909738026', 'longitude': '-73.94436880195522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:21:56.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:22:01.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775616,2025-11-09T22:28:57.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10027,307 LENOX AVENUE,LENOX AVENUE,WEST  125 STREET,WEST  126 STREET,WEST  125 STREET,WEST  126 STREET,ADDRESS,NEW YORK,LENOX AVENUE,Closed,10 MANHATTAN,1019107501,MANHATTAN,999383,233656,MOBILE,Unspecified,MANHATTAN,40.807994636667075,-73.94533500600751,"{'latitude': '40.807994636667075', 'longitude': '-73.94533500600751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T22:36:43.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-09T22:36:46.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774702,2025-11-09T22:28:52.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11238,369 ST MARKS AVENUE,ST MARKS AVENUE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,08 BROOKLYN,3011480001,BROOKLYN,994769,185999,MOBILE,Unspecified,BROOKLYN,40.67719479752965,-73.96207670261035,"{'latitude': '40.67719479752965', 'longitude': '-73.96207670261035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,2025-11-09T22:52:33.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-09T22:52:37.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775929,2025-11-09T22:28:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11102,4 STREET,4 STREET,4 STREET,27 AVENUE,4 STREET,27 AVENUE,INTERSECTION,,,Closed,01 QUEENS,,QUEENS,1002700,221532,ONLINE,Unspecified,QUEENS,40.774711227807614,-73.93338630290825,"{'latitude': '40.774711227807614', 'longitude': '-73.93338630290825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T22:41:45.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-09T22:41:48.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779703,2025-11-09T22:28:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,1193 DEAN STREET,DEAN STREET,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,DEAN STREET,Closed,08 BROOKLYN,3012060045,BROOKLYN,998029,185896,ONLINE,Unspecified,BROOKLYN,40.676907611730456,-73.95032390187038,"{'latitude': '40.676907611730456', 'longitude': '-73.95032390187038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:01:13.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-09T23:01:18.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778228,2025-11-09T22:28:31.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11225,991 NOSTRAND AVENUE,NOSTRAND AVENUE,SULLIVAN PLACE,EMPIRE BOULEVARD,SULLIVAN PLACE,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,NOSTRAND AVENUE,In Progress,09 BROOKLYN,3013090001,BROOKLYN,997850,181307,MOBILE,Unspecified,BROOKLYN,40.66431211201971,-73.95097849172319,"{'latitude': '40.66431211201971', 'longitude': '-73.95097849172319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776132,2025-11-09T22:28:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10026,143 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Open,10 MANHATTAN,1019010009,MANHATTAN,997830,231677,PHONE,Unspecified,MANHATTAN,40.802565351023446,-73.95094891565394,"{'latitude': '40.802565351023446', 'longitude': '-73.95094891565394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780056,2025-11-09T22:28:24.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10026,143 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Open,10 MANHATTAN,1019010009,MANHATTAN,997830,231677,PHONE,Unspecified,MANHATTAN,40.802565351023446,-73.95094891565394,"{'latitude': '40.802565351023446', 'longitude': '-73.95094891565394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779946,2025-11-09T22:28:18.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10128,180 EAST END AVENUE,EAST END AVENUE,,,,,ADDRESS,NEW YORK,,Open,08 MANHATTAN,1015850023,MANHATTAN,999858,222182,ONLINE,Unspecified,MANHATTAN,40.77650078178161,-73.94364582673172,"{'latitude': '40.77650078178161', 'longitude': '-73.94364582673172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778935,2025-11-09T22:28:18.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11372,35-65 85 STREET,85 STREET,,,,,ADDRESS,JACKSON HEIGHTS,,Open,03 QUEENS,4014590040,QUEENS,1016996,213161,PHONE,Unspecified,QUEENS,40.75169361033601,-73.88181144383455,"{'latitude': '40.75169361033601', 'longitude': '-73.88181144383455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773703,2025-11-09T22:27:52.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11249,82 DIVISION AVENUE,DIVISION AVENUE,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,DIVISION AVENUE,Closed,01 BROOKLYN,3021667501,BROOKLYN,993894,196994,PHONE,Unspecified,BROOKLYN,40.707374526690636,-73.9652155281612,"{'latitude': '40.707374526690636', 'longitude': '-73.9652155281612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:00:39.000,The Police Department responded to the complaint and determined that police action was not necessary.,2025-11-09T23:00:43.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780232,2025-11-09T22:27:34.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Store/Commercial,11231,325 SMITH STREET,SMITH STREET,PRESIDENT STREET,CARROLL STREET,PRESIDENT STREET,CARROLL STREET,ADDRESS,BROOKLYN,SMITH STREET,Closed,06 BROOKLYN,3004430010,BROOKLYN,985795,187332,ONLINE,Unspecified,BROOKLYN,40.68085969561961,-73.9944296308898,"{'latitude': '40.68085969561961', 'longitude': '-73.9944296308898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:07:12.000,"The Department of Homeless Services (DHS) visited the location but could not find the person that you reported. If they are still there, please submit a new service request with more details. Include the specific location and a detailed description of the person.",2025-11-09T23:06:55.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773704,2025-11-09T22:27:30.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,2 BANNER    3 TERRACE,BANNER    3 TERRACE,DEAD END,BRIGHTON    3 STREET,DEAD END,BRIGHTON    3 STREET,ADDRESS,BROOKLYN,BANNER    3 TERRACE,Closed,13 BROOKLYN,3072600118,BROOKLYN,993587,151074,MOBILE,Unspecified,BROOKLYN,40.58133438024959,-73.96638638708899,"{'latitude': '40.58133438024959', 'longitude': '-73.96638638708899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:12:22.000,The Police Department issued a summons in response to the complaint.,2025-11-10T00:12:26.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777585,2025-11-09T22:27:27.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11220,579 61 STREET,61 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,61 STREET,Closed,07 BROOKLYN,3057830044,BROOKLYN,980030,171705,ONLINE,Unspecified,BROOKLYN,40.637966150139405,-74.01520507939733,"{'latitude': '40.637966150139405', 'longitude': '-74.01520507939733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:59:38.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T00:59:48.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773983,2025-11-09T22:27:25.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10024,29 WEST   89 STREET,WEST   89 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   89 STREET,Closed,07 MANHATTAN,1012030121,MANHATTAN,992824,226259,ONLINE,Unspecified,MANHATTAN,40.787700685796956,-73.96903754878461,"{'latitude': '40.787700685796956', 'longitude': '-73.96903754878461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,2025-11-09T22:55:32.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-09T22:55:37.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777216,2025-11-09T22:27:20.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11225,991 NOSTRAND AVENUE,NOSTRAND AVENUE,SULLIVAN PLACE,EMPIRE BOULEVARD,SULLIVAN PLACE,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,NOSTRAND AVENUE,In Progress,09 BROOKLYN,3013090001,BROOKLYN,997850,181307,MOBILE,Unspecified,BROOKLYN,40.66431211201971,-73.95097849172319,"{'latitude': '40.66431211201971', 'longitude': '-73.95097849172319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774943,2025-11-09T22:27:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11368,34-17 105 STREET,105 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,CORONA,105 STREET,Closed,03 QUEENS,4017470094,QUEENS,1022111,214641,MOBILE,Unspecified,QUEENS,40.7557354080705,-73.86334181588862,"{'latitude': '40.7557354080705', 'longitude': '-73.86334181588862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T22:51:32.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-09T22:51:35.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66772661,2025-11-09T22:26:56.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10306,2 MILTON AVENUE,MILTON AVENUE,NEW DORP LANE,BEACON PLACE,NEW DORP LANE,BEACON PLACE,ADDRESS,STATEN ISLAND,MILTON AVENUE,Closed,02 STATEN ISLAND,5040450024,STATEN ISLAND,955843,145672,MOBILE,Unspecified,STATEN ISLAND,40.56646636128295,-74.1022437157211,"{'latitude': '40.56646636128295', 'longitude': '-74.1022437157211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Car,2025-11-09T23:13:26.000,The Police Department issued a summons in response to the complaint.,2025-11-09T23:13:29.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773764,2025-11-09T22:26:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11210,1609 BROOKLYN AVENUE,BROOKLYN AVENUE,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,BROOKLYN AVENUE,Closed,17 BROOKLYN,3075640035,BROOKLYN,1000369,170137,ONLINE,Unspecified,BROOKLYN,40.63364866303738,-73.94192539453957,"{'latitude': '40.63364866303738', 'longitude': '-73.94192539453957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T22:43:34.000,The Police Department issued a summons in response to the complaint.,2025-11-09T22:43:38.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778536,2025-11-09T22:26:51.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,1988 OCEAN AVENUE,OCEAN AVENUE,AVENUE O,AVENUE P,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,14 BROOKLYN,3067660012,BROOKLYN,997017,162644,ONLINE,Unspecified,BROOKLYN,40.6130874135015,-73.95401637213847,"{'latitude': '40.6130874135015', 'longitude': '-73.95401637213847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:24:26.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:24:31.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775241,2025-11-09T22:26:43.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,60-45 PUTNAM AVENUE,PUTNAM AVENUE,60 PLACE,60 LANE,60 PLACE,60 LANE,ADDRESS,RIDGEWOOD,PUTNAM AVENUE,In Progress,05 QUEENS,4035300090,QUEENS,1012179,196489,MOBILE,Unspecified,QUEENS,40.70594959930124,-73.8992663898415,"{'latitude': '40.70594959930124', 'longitude': '-73.8992663898415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775210,2025-11-09T22:26:19.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Branches Damaged,Street,11234,1878 RYDER STREET,RYDER STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,RYDER STREET,In Progress,18 BROOKLYN,3084820073,BROOKLYN,1003258,162710,MOBILE,Unspecified,BROOKLYN,40.61325737949129,-73.93153763040037,"{'latitude': '40.61325737949129', 'longitude': '-73.93153763040037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776413,2025-11-09T22:26:12.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,869 FLUSHING AVENUE,FLUSHING AVENUE,GARDEN STREET,BUSHWICK AVENUE,GARDEN STREET,BUSHWICK AVENUE,ADDRESS,BROOKLYN,FLUSHING AVENUE,In Progress,01 BROOKLYN,3031290001,BROOKLYN,1001624,194976,ONLINE,Unspecified,BROOKLYN,40.70182379121703,-73.93733978324912,"{'latitude': '40.70182379121703', 'longitude': '-73.93733978324912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774298,2025-11-09T22:26:02.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11355,41-10 BOWNE STREET,BOWNE STREET,41 AVENUE,BARCLAY AVENUE,41 AVENUE,BARCLAY AVENUE,ADDRESS,FLUSHING,BOWNE STREET,In Progress,07 QUEENS,4050460020,QUEENS,1033062,216060,MOBILE,Unspecified,QUEENS,40.75957651902922,-73.82380429066224,"{'latitude': '40.75957651902922', 'longitude': '-73.82380429066224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66772542,2025-11-09T22:26:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Search (SC2),,10039,267 WEST  152 STREET,WEST  152 STREET,MACOMBS PL,FREDERICK DOUGLASS BLVD,,,ADDRESS,NEW YORK,,Open,10 MANHATTAN,1020380001,MANHATTAN,1001409,240566,PHONE,Unspecified,MANHATTAN,40.82695693904198,-73.93799881336062,"{'latitude': '40.82695693904198', 'longitude': '-73.93799881336062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779676,2025-11-09T22:25:58.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10031,132 HAMILTON PLACE,HAMILTON PLACE,WEST  142 STREET,WEST  143 STREET,WEST  142 STREET,WEST  143 STREET,ADDRESS,NEW YORK,HAMILTON PLACE,Closed,09 MANHATTAN,1020740040,MANHATTAN,998355,239498,ONLINE,Unspecified,MANHATTAN,40.824030988344326,-73.94903617577435,"{'latitude': '40.824030988344326', 'longitude': '-73.94903617577435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:09:09.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-09T23:09:14.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773768,2025-11-09T22:25:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,122-14 HILLSIDE AVENUE,HILLSIDE AVENUE,122 STREET,123 STREET,122 STREET,123 STREET,ADDRESS,RICHMOND HILL,HILLSIDE AVENUE,Closed,09 QUEENS,4092760063,QUEENS,1031769,195122,MOBILE,Unspecified,QUEENS,40.702113993802925,-73.82861946316237,"{'latitude': '40.702113993802925', 'longitude': '-73.82861946316237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:59:59.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:00:08.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776290,2025-11-09T22:25:57.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11370,80-77 19 AVENUE,19 AVENUE,80 STREET,BOWERY BAY BOULEVARD,80 STREET,BOWERY BAY BOULEVARD,ADDRESS,EAST ELMHURST,19 AVENUE,In Progress,80 QUEENS,,QUEENS,1014775,220968,ONLINE,Unspecified,QUEENS,40.773129745787344,-73.88979213251616,"{'latitude': '40.773129745787344', 'longitude': '-73.88979213251616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,"80-77 19 AVENUE, QUEENS (EAST ELMHURST), NY, 11370",,,QUEENS,nyc_opendata_311,2025-11-12 02:39:01.699840
66772857,2025-11-09T22:25:35.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11101,40-14 12 STREET,12 STREET,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,ADDRESS,LONG ISLAND CITY,12 STREET,Closed,01 QUEENS,4004700200,QUEENS,1000021,214633,MOBILE,Unspecified,QUEENS,40.75578044551614,-73.9430750123803,"{'latitude': '40.75578044551614', 'longitude': '-73.9430750123803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:15:02.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-09T23:15:05.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779774,2025-11-09T22:25:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T22:36:24.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-09T22:36:29.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66775067,2025-11-09T22:25:18.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11208,1120 GLENMORE AVENUE,GLENMORE AVENUE,,,,,ADDRESS,BROOKLYN,,Open,05 BROOKLYN,3042180010,BROOKLYN,1020931,186066,MOBILE,Unspecified,BROOKLYN,40.67730894937618,-73.86775669383678,"{'latitude': '40.67730894937618', 'longitude': '-73.86775669383678', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776761,2025-11-09T22:25:09.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11224,2970 WEST   27 STREET,WEST   27 STREET,DEAD END,SURF AVENUE,DEAD END,SURF AVENUE,ADDRESS,BROOKLYN,WEST   27 STREET,Closed,13 BROOKLYN,3070520034,BROOKLYN,986240,148216,ONLINE,Unspecified,BROOKLYN,40.573494426424446,-73.99283675303543,"{'latitude': '40.573494426424446', 'longitude': '-73.99283675303543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-09T23:04:03.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-09T23:04:08.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776017,2025-11-09T22:25:07.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11377,47-19 44 STREET,44 STREET,,,,,ADDRESS,WOODSIDE,,Open,02 QUEENS,4001710021,QUEENS,1006129,209198,ONLINE,Unspecified,QUEENS,40.74084973999472,-73.92104604766396,"{'latitude': '40.74084973999472', 'longitude': '-73.92104604766396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774738,2025-11-09T22:24:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,150-46 SHORE AVENUE,SHORE AVENUE,SUTPHIN BOULEVARD,154 STREET,SUTPHIN BOULEVARD,154 STREET,ADDRESS,JAMAICA,SHORE AVENUE,Closed,12 QUEENS,4101310027,QUEENS,1039846,192322,ONLINE,Unspecified,QUEENS,40.69438160661716,-73.79951241491882,"{'latitude': '40.69438160661716', 'longitude': '-73.79951241491882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:01:58.000,The Police Department issued a summons in response to the complaint.,2025-11-10T00:02:02.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774289,2025-11-09T22:24:57.000,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Smoke/Odor,Mobile Food Vendor,10027,307 LENOX AVENUE,LENOX AVENUE,WEST  125 STREET,WEST  126 STREET,WEST  125 STREET,WEST  126 STREET,ADDRESS,NEW YORK,LENOX AVENUE,In Progress,10 MANHATTAN,1019107501,MANHATTAN,999383,233656,MOBILE,Unspecified,MANHATTAN,40.807994636667075,-73.94533500600751,"{'latitude': '40.807994636667075', 'longitude': '-73.94533500600751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
