listing_id,listing_name
31194309,Hip Bushwick Basement Dwelling
31194321,Private bedroom with back yard
31194580,1 bedroom in the East Village
31201553,Brooklyn bedroom and open basement
31201605,Curated East Village Apt
31201624,Brooklyn Bedroom (Flatbush-Ditmas) II
31201815,Cozy Loft Bedroom With lil Couch Underneath. =]
31201905,"Sam and Mala""s Place"
31203322,"1 BR. Across from subway. 30m to city, 5m to park."
31203481,Private room with TV and your own bath in NYC!
31203696,"1 bedroom / 1 bathroom in Bushwick, Brooklyn"
31204536,Private guest suite on magnificent Brooklyn block
31205829,Bedroom in Bushwick!
31205946,"Large, Bright Sunny Room in Bushwick near L train"
31206275,Patty’s Home
31206409,Spacious 1-bedroom Apartment in Manhattan
31206698,Bay Ridge House near park and water
31207065,Nice Room in Sunnyside (15 min to Times Square)
31207719,Sunny and cozy bedroom with a private bathroom
31208021,Next to subway station: Bunkbed accommodations
31208062,cozy bright apartment in high end building
31208865,Big studio across the street from Prospect Park
31209182,LIC Spacious Bedroom in Luxury Building
31209400,2 bedroom apartment in Staten Island
31210579,Private bedroom with a personal backyard
31211324,"Spacious, cute room in great location"
31211375,Treehouse Brooklyn Loft
31211385,Long Island City
31212220,AMAZING ENTIRE 1 BEDROOM APARTMENT (No hot water)
31212456,Homy Abode
31212571,"Two bedrooms apt in Hell's Kitchen, NYC"
31214157,Cozy private room in Manhattan
31216852,Beautiful Studio in New Chelsea Building
31217760,Spacious studio on museum miles by central park
31218310,"YOUR HM AWAY FROM HM
Medical personnel, Vacation?"
31218768,"Comfy bedroom, heart of Crown Heights"
31218952,*PRIME MANHATTAN*one block to 5 trains*ROOFDECK!*
31220573,Perfect Location: Times Square with skyline view
31220603,Cozy Woodhaven
31220645,Air and Light and Time and Space
31220749,"Private bedroom near M train, 22 min to Manhattan!"
31221092,Central Harlem Private Room
31221208,"Sunny 1 bedroom in Greenpoint, great location!"
31221314,HAPPY HOME
31221559,Flatbush Hideaway - Quiet and close to subway!
31221589,Elegance and Comfort in Clinton Hill
31221996,Private bedroom in a Historic Brownstone House
31223941,Neat & Tidy - East Village
31224372,Spacious and Homey Room
31224624,Rose in Spanish Harlem
31224656,Private Room with Backyard
31225319,Dominiques unique twin room*NYC-wifi* metro*safe
31225404,Private Room/Descent Host/close to Subway for Manh
31225706,Sugar Hill Retreat (SPECIAL OPENING PRICE!)
31226770,Sunny Private Clean Room Downtown - steps2subway
31226826,Cozy Bedroom 6 mins from JFK. 35mins frm the city
31227033,Cozy Br. 6 mins from JFK/ 35 mins from the city
31230933,Easy access to everything in NYC!
31231904,Serenity - home away from home
31233576,Cozy studio close to Central Park
31234062,Perfect for 4!
31234360,"Separate PRIVATE ROOM furnished, 5 min to A train"
31234496,Cozy space in Brooklyn
31235019,Charming West Village Apt. / Bleecker & Jones
31235120,Private bedroom in Gorgeous Tonwhouse/Backyard
31235309,Furnished Private Room in Apartment
31235791,"Williamsburg 1 Bedroom, Spacious and Classy"
31236046,The Princess
31237124,The Courtyard
31237303,Worldclass Casa - Sun Rm - 5 min to JFK
31237727,Luxurious + Chic Upper East Studio
31238044,Ethelia's BnB
31238549,"Gorgeous Bedstuy Duplex: space, light and style"
31240258,Bright Modern Room in Brooklyn
31241736,Charming Fort Greene Garden Apartment
31242053,"Private, spacious room near airport, train & city"
31243221,"Private room close to train, airport & the city"
31244557,Cozy room near Union Square and East Village
31247718,Spacious lovely clean private room in Brooklyn
31248288,Private room in Bedstuy Brooklyn!
31249784,Studio Apartment 6 minutes from JFK Airport
31253484,Nice and quiet Room in Apart in Astoria New York
31253968,Small Room In NY
31254505,Spacious Studio Sublet in Hell's Kitchen
31255156,"Сдаётся с 13 Февраля-20 Марта ,
В отличном раёне"
31255471,STYLISH 2 BEDROOM APT RIGHT ON CENTRAL PARK WEST
31255786,Sunny Shared Vintage Loft
31258461,Designer 2 Bedroom Heart of Bushwick 15min to NYC
31258508,Private Entrance Brooklyn Townhouse Garden Suite
31259044,Private Room in Park Slope
31259110,Live like a local in the heart of East Village!
31262486,Amazing location with the Manhattan Skyline View!!
31262842,Cute and spacious room in prime Astoria!!
31263006,Great Two Bedroom Apartment in Bushwick!
31263586,Sunny room in prime williamsburg location!!!!!!!
31264500,Lovely Chinatown Apartment
31265925,Large Private Furnished Patio + Cozy Indoors
31267046,Quiet Private Bedroom 10 min from 7 Train
31267520,Mott Haven Dorm-Bed F
31267560,JFK Crashpad 6 minutes away
31267561,Gorgeous Upper West Side Gem with sofa bed! 
31268431,Prime Location Private Room in Queens
31268851,Brooklyn Room Near Subway (45-min from Manhattan)
31269651,Brooklyn Bliss A
31269703,Heart of Jamaica Queens
31269983,Lux Condo Room Close to Manhattan. WiFi & Balcony!
31269990,Cute big private room with a private bathroom.
31270322,Private bedroom in Queens//Netflix
31270742,Meyers Inn
31275494,Comfortable affordable room #5
31276196,Large bright modern apartment in luxury building
31277426,Airy & Bright Three Bedroom Apt steps from Subway
31280212,"Modern, spacious, & cozy Upper West Side Apartment"
31280733,Williamsburg Private Room in Homey Space by Trains
31283531,Amazing 3 Bedroom Duplex w/ Backyard
31283533,New York City Home w/ Full Amenities
31283569,Cozy sunny room in Washington Heights
31283904,Central & Homey East Village One Bedroom
31284078,Charming new renovated private room
31284182,1 bd. Apartment in central Greenpoint
31285092,Brooklyn Palace
31285302,Beautiful 1bedroom apt in Williamsburg
31285562,Charming East Village one-bedroom
31285648,"1 bedroom in roommates apartment
In Williamsburg"
31285720,cozy private room in upper east side
31286946,Spacious large bedroom room
31287343,Sugar Hill Harlem Apartment
31287498,Cozy Clean 1BR 10min to LGA/Flushing
31287736,Herbalist’s Home
31287886,Spacious Bright Manhattan Home Near The Park
31288513,Cozy Bedroom Steps From The 1 Train
31289259,NYC Private Bedroom in Spanish Harlem
31290477,Beautiful Bushwick Studio Intimate Gatherings
31290728,Sunnyside
31291169,Cosy studio in the heart of Manhattan
31291730,NY HIGH LINE DOUBLE ROOM
31291979,"Gorgeous, Plant Filled Oasis & Private Terrace"
31292343,Best East Village Location
31292656,Brand New and Modern Room in Brooklyn
31292757,NY BROADWAY DOUBLE DOUBLE ROOM
31293545,Sunny Hamilton Heights Apartment
31294112,Empire Aparment
31294395,Cozy studio in Manhattan!
31294712,Bushwick Loft Apartment w/ Stunning Manhattan View
31295111,Sunny Spacious 2BR Apt in Heart of Bushwick
31295524,Cozy Modern Getaway 30 mins from Manhattan (1Bdrm)
31295741,LUXURIOUS EXPERIENCE IN TIME SQUARE NYC
31296410,Private bedroom in cozy apt near Central Park
31296956,Modern 2 bdr penthouse 300 feet from subway
31297452,Luxury NEW two level suite (Duplex) in Chelsea
31301399,"Elegant, Mid Century Modern Apt (Private Room)"
31303661,New York Safe Haven (Females Only)
31304303,"Entire Apartment, Nice & Quiet, Perfect for Three"
31304312,Charming studio w/ lots of light!
31305014,"Duane Street, Upscale Tribeca Studio"
31305551,Classic and Cozy Brooklyn Brownstone Apartment 1BR
31306674,Spacious and Welcoming In Hip Bushwick
31307385,Stylish One Bedroom in Chelsea
31307651,TIME SQ WEST- 2 Bunk Beds for 4 People
31308318,Bedstuy Moroccan Room and Photo  Studio
31308773,Light & Airy Williamsburg Retreat
31309714,COSY BEDROOM in CITY CENTER
31310624,Shoot in Eccentric Loft with tons of Natural Light
31311422,"AMAZING, UNIQUE, ONE OF A KIND VILLAGE APARTMENT!"
31313010,Creative artist apartment in Williamsburg
31313015,2000 sq ft Unique Cozy Art Home with Private Room
31313105,A Spacious & Blissful Stay in Queens!!!
31313153,small room in Manhattan. Close to major nyc sites
31313376,"15min from Times Square, 3 minutes from Subway!"
31313806,"new,  private entrance, pvt room and pvt bath"
31313870,Modern bedroom with view in a high rise building
31313987,Williamsburg Gem
31314273,"Private bedroom in the Upper West Side, Manhattan"
31314329,203 E175th
31315168,Brooklyn Bed
31315296,Cozy/Private Room in Park Slope
31315385,"Ideal loc, 2 bedroom apt, East Village, Union Sq"
31315479,Chic Eclectic Midtown Apartment
31315936,Large room near express trains & Central Park
31315980,Comfortable room Lower East Side. AC
31315991,Large Williamsburg room
31316654,Luxury One Bedroom Apartment (Midtown Manhattan)
31316889,Private Midtown 2 BR Apt Times Sq Theater District
31317255,Zen! Life! Love! Liberation! Color! Creative!
31317645,3 Beds in Private Room 3 20 min to City
31317744,SERETSE'S  INN
31318780,Enjoy a luxury suite during your Manhattan visit!
31319056,Sunny and cozy Williamsburg apartment.
31319316,Newly decorated room close to Elmhurst Ave (M.R)
31319331,"A Painters Canvas, Only 25 mins to Time Square."
31319380,Spacious one bedroom apartment upper east side
31320905,Manhattan artist home - Gorgeous private room
31322232,Luxury 4 BR Apartment-25 minutes from the city
31322379,PRIVATE BR 5min to TIMES SQ and COLUMBUS CIRCLE
31324327,CENTRAL PARK  NORTH
31325866,Amazing Soho Apartments with Private Backyard
31328535,FORT GREENE THE NEW HEART BEAT OF BROOKLYN!
31328877,Private suite with two bedrooms and adjacent bath
31330713,True 2Br 3beds Apt with fast WIFI in Times Square
31331255,Central Bedstuy Apt
31331349,Mommy_Ty
31332143,Good room in Brooklyn super close to Subways C
31332746,private room
31333074,Miltons place
31333606,Lovely Spacious King Size Bedroom in Manhattan
31334292,Luxury studio in Manhattan close to everything
31336040,Queens Rm in Celebrity's Home
31336245,Jfk crash pad 1-2persons in SHARED space
31336368,One Bedroom in Central NYC location
31336375,Brooklyn Room - 20 min from Manhattan
31336763,Lovely Bright Queen Size Private Bedroom in NYC
31337900,Cozy Clean Private Bedroom Near Central Park
31339496,"Walk to the ""US OPEN""!"
31339548,Bedroom in shared luxury apartment in East Village
31339600,Massive Room in Triplex Loft
31340282,SPACIOUS Modern APT in Greenpoint/Williamsburg
31340283,2br - The Heart of NYC: Manhattans Lower East Side
31340315,1 BEDROOM ASTORIA APARTMENT / 15 min to Manhattan
31340539,Travel alone? Stay like at your friend's house!
31340666,Exclusive 1 bedroom apartment by time square nyc
31340743,Suite with stunning view in convenient location
31340955,Private Entrance + Sunny Spacious Room in 2BR Apt
31341166,"Stay like a NYker - Cheap, clean and close to All"
31341298,Private Entrance + Sunny Spacious Room in 2BR Apt
31341476,"Tight budget tours NYC? Cheap, Clean and close all"
31350702,Private House in Brooklyn
31351908,The Industrial LOFT #1 NoHo. - Great Location!
31352270,The Industrial LOFT #2 NoHo. - Great Location!
31353429,"Huge Fully Equipped Apt, DM Building, Great Area"
31353678,"Colorful, Cozy, Bright Brooklyn Studio PetFriendly"
31354518,Private Room in Brooklyn Loft Oasis
31354965,Sun-Drenched Artistic Uptown Studio
31355075,Brooklyn sweet dreams
31355285,Cozy room 2 min walk to subway near mall
31355295,Private Sunny Room (D) in Historic Townhouse
31356462,LAST MINUTE STAY IN WARM COZY ROOM
31356710,Weekday Williamsburg Dreamhouse
31357191,"Prime 2BR in GreenPoint, Quiet, Large Living Space"
31357323,Great find 2 bedrooms 20minutes from Times Square
31358401,Quiet cozy room in Prospect Heights
31358547,"LUXE 1BR+Bath (private) in New, Spacious 2BR"
31359053,Affordable luxurious 2 bedroom apartment.
31359630,Entire cozy Manhattan studio close to everything
31360128,Cute & Cozy Studio in the heart of East Village
31360817,Cozy Space in Bay Ridge
31361356,Cozy Private Room in the heart of Bushwick
31362232,Your dream 2BR/2BA home in Park Slope!
31362276,brooklyn charmer
31364352,"NYC, East 108th st, private bed room, female only"
31365313,Large 1 bedroom in SOHO
31365591,Park&walk2Boat! See LadyLiberty&DTNY all for free!
31369363,"Private room Greenpoint, Brooklyn NY"
31369708,ROOMS ONE and TWO
31370245,Beautiful Room in Brooklyn NY
31370305,ROOM 1
31370452,ROOM  TWO
31377088,Clean Quiet Prvt Rm Prvt Bathroom in Midtown
31377252,Huge Apartment in TriBeCa
31377477,Cozy Unique Artist Loft in East Williamsburg
31378549,Sonder | 180 Water | Chic Studio + Rooftop
31379248,"Cozy, Sunny Franklin Ave 1-Bedroom with a Piano"
31379452,Sunlit Williamsburg Studio Right Next to the L!
31379967,Sunny Long Island City 2bed close to manhattan
31380037,Duplex in Brooklyn
31381103,Private Modern bedroom 12 minutes to Midtown
31381171,JFK Studio Hideaway
31382465,Modern Studio near Bushwick & Train
31382878,Private Studio apartment in the west village
31383493,Cozy bedroom in spacious Brooklyn apartment.
31383763,Newly Renovated 3BR in Bushwick
31386277,NEW Charming Private Floor - 15min to Manhattan!
31387609,"Big basement apartment, very close to subway!"
31388229,Book TODAY! Large 3br with lots of space in the BX
31388248,"Bohemian Open Loft
Williamsburg/Bushwick close 2 L"
31388942,"Huge private room with a view, close to everything"
31389120,"New, Clean, and Spacious 3 Bedroom Apartment"
31389369,SoHo Charm - Entire 2-br apartment
31389481,NEW YORK CITY!!! MANHATTAN!!!
31389656,NYC LUXURY3 BEDROOMS IN MIDTOWN EAST& GYM& BALCONY
31389728,Full Floor One Bedroom Apt in Manhattan
31389838,The Perfect Stay in West Village
31389928,Brooklyn Beauty
31390350,Room in a beautiful chelsea apt. w/ doorman
31391466,Spacious 3 bedroom apt in Williamsburg
31391642,Spacious East Harlem Room
31393901,New apt so I have the basic things for the moment.
31394757,AWESOME CONVERTED 1BR in FiDi
31397084,LES Luxury Studio! with Private Outdoor Terrace!!
31399985,Modern bedroom with queen size bed
31400005,"Cute, simple & cheap studio. Great location UES!"
31400403,Hamilton Heights
31403932,"Go to NYC? Stay with us. Cozy, Clean &Close all"
31404481,Convenient nook
31405515,"ONLY WOMEN, CAMAS PARA MUJERES EN QUEENS"
31405999,"Serene FiDi 1BR w/ Gym, Doorman + Roof deck by Blueground"
31407481,1BR beautiful apartment in the AMAZING Bushwick :)
31408487,Sunny Designer Apartment in East Village
31409073,The Hudson
31409154,Great Location Cozy Apt. w/ Private Bath
31409410,Wyndham Midtown New-York
31409612,Tremendous Views - Greenpoint
31409739,Stunning triplex in East Williamsburg
31410637,Charming Harlem Apartment
31411210,Affordable & Sunny Crown Heights Room
31411380,Bright Sunny Manhattan Room in Shared apartment
31411615,Serenity Studio in East Harlem
31412174,Beautifully decorated cozy Harlem home.
31412664,Quiet Apt on the Gramercy/East Village Border
31413351,"Private entrance, own bathroom, comfy  & sunshine"
31413900,"Maximum Comfort, Minimum Expenditure 1min to train"
31414400,New and Upscale Space. Just like home
31414856,Loft Room in Bushwick
31415232,Luxury 2 Bedroom 2 Bath Brownstone in NYC
31416434,"Upscale Adorbable Room, Amazing"
31416916,"2 Bedrooms Nearby Free ""Manhattan Ferry"""
31418014,Interior Designer’s Lovely 1BR Flat (+Balcony!)
31419390,Private Room in Williamsburg . 2min walk to L
31419862,2 BED APT/TIME SQUARE/HELLS KITCHEN/CENTRAL PARK
31420503,West Village Charmer
31427366,Clean Modern Upper Manhattan NYC Room
31428772,Private Studio 25 Minutes from Midtown
31428785,Artist's huge family home in BK with Roof Deck!
31428865,Lil boho gem in Harlem city center
31430577,Upper East Side One Bedroom
31432189,LYRIC - Hotel Extended Studio Suite with Kitchen
31433921,Private Room in HUGE Harlem Apartment!
31435734,"Sharp UES 1BR w/Indoor pool, Doorman + City views by Blueground"
31435773,Quaint UES Studio w/ Balcony + Gym near subway by Blueground
31435825,"Lovely 2BR, 2BATH in heart of East Village!!!"
31435994,Cozy Bedroom Uptown Manhattan
31436066,Cozy Apt in Kensington
31436965,Zen One Bedroom in Greenpoint - easy access to NYC
31438319,Apartamento con cuarto privado en Manhattan
31438520,"Kozzy in Clinton Hill Brooklyn, NY,"
31438699,WELL LIT 2 BR WILLIAMSBURG APARTMENT
31439169,One bedroom right next to Central Park on UES!
31439428,"Manhattan: large 3bed/2bath, new reno, central LES"
31441434,Huge family 2 bedroom in Ideal Upper Manhattan
31443055,Cosy room in the heart of Bushwick
31443230,Artistic Loft In East Williamsburg
31444015,"TIME SQUARE CHARMING ONE BED IN HELL'S KITCHEN,NYC"
31444458,PRIVATE - East Village Three Bedroom
31444634,Wburg Duplex w/ Private Garden. Great for groups!
31445273,Convenient - 2 Stops from the city (good price!)
31445758,TRENDi 3 Bed Duplex in Heart of  Historic Harlem
31445795,Cozy clean private room in Woodside. 20mins to NYC
31446827,Bright and airy 2 bedroom near Prospect Park
31447095,Large 3 BR In LIC/Astoria- 2 Blocks From Subway
31447607,SUN FILLED APARTMENT WITH STUNNING RIVER VIEWS
31447999,Stunning Modern 1br with Private Balcony & Views
31448783,Sleek 1 Bedroom Brownstone Apartment in Brooklyn
31450131,Apt2- large bedroom.
31453103,Newly Renovated Cozy Private 1 Bedroom Apartment
31457187,Brooklyn Bliss V
31458142,Huge studio in the heart of Kips Bay
31458781,"Bright and Beautiful, Private Garden"
31459245,SPACIOUSprivate room in LARGEapt 1block from train
31459956,#2 Minutes to JFK!!!
31462754,Private Room in Spacious Apt by Prospect Park
31463824,"Studio at Battery Park, Downtown Manhattan"
31465478,"Hyper Chic, Bi-Level Apartment + Garden"
31465521,Spacious 3 bed suite next to transit NYC
31465817,HIP & FUN PRIVATE / COZY BEDROOM 1 BLK FROM METRO
31466176,White Space Studio
31466547,Private and cozy room in Bushwick
31466893,Corner 1br w/ Private Balcony w/ Central Park View
31467371,J-m-l train 20 mint to city 20 to jfk  clean 4/20
31468463,MINS From Central Park / 5th Ave Sleep 9 Manhattan
31469483,2 bedroom Upper east side apartment
31470004,Private bedroom/Bathroom in a 2 bedroom apartment
31470025,Single room in a quaint apartment in East Harlem
31470251,Stunning Centra Park View - Huge Sunny Corner 1br
31471169,Stay at Lex
31472498,NEW PRIVATE APARTMENT - 2 BLOCKS from LGA
31472775,Private Room in Brooklyn: Near L/A/C/J Trains
31473340,Cozy Clean XL Studio
31474100,"Big window, good lighting, computer and speaker!"
31474126,Loft in Bushwick
31474431,Spacious Clean Quiet Master 1 min to Subway N Line
31474638,Great clean quiet bedroom - half a block to R Line
31475440,Magnificent 6 Bedroom/5 Bathroom Townhouse
31476060,Cozy Williamsburg Apartment
31476497,Modern stylized room in appartment Harlem 141st
31484603,"Gorgeous, sunny, two bedroom beach house."
31485453,Peaceful Private Room in Kew Gardens! Room 1
31485528,Small Private Room with backyard
31486254,Luxury 2 Bedroom Apartment 15 Mins from Manhattan
31486707,Beautiful Loft sublet with community in Brooklyn
31489863,Conveniently located Chelsea 2br
31490386,"Rustic, Private One-Bedroom Apartment in Brooklyn!"
31490447,Minimal Studio in North Greenpoint - Affordable!
31490659,"‘’AROUND THE CORNER’’  QUEENS, NY"
31491866,"COZY ,BRIGHT & BEAUTIFUL 2 BDS HOME IN DOWNTOWN"
31493796,Artists House with fire place & roof garden!
31494165,Sunny Cosy Private Room Hell's Kitchen & Broadway
31494679,Brighton Luxury
31494924,Cozy Double Bedroom Suite Williamsburg 30 Days
31495625,Sunny one-bedroom in Prospect Heights
31497697,"Cozy Manhattan 1-Bedrm, Ground floor, 24hr checkin"
31498735,NEW Perfect private room near Two Bridges IV
31499021,Manhattan Artist residency room
31499047,Renovated 2 Br  Close to  LGA/JFK /7 mile Midtown
31499524,Stylish cozy room in prime area of Upper East
31499813,SUNNY SAFE & COZY BRICK BEDROOM CLOSE TO NYC! <3
31499944,Stylish 1BR in West Village
31500127,Comfortable sofa bed in chic apt
31500172,Room can fit 3 people in Manhattan close to subway
31501009,MIDTOWN East LARGE STUDIO-7 mins to TIMES SQUARE!
31502105,The Peaceful Palace Spacious
31502639,Comfortable room close to train 30 min to Times Sq
31502830,Flatiron Designer Loft! Private Elevator! 3BR/2BA
31506629,Chic Bedstuy Townhouse w/ Lovely Garden
31509696,Quaint Furnished Studio in Doorman Building!
31510414,Sun-lit room in spacious Clinton Hill loft
31511086,Private cozy room in Manhattan
31511088,Blissful  Boudiors  Your Home Away From Home
31511141,GEM AT THE HEART OF NOLITA MOTT& PRINCE ST.
31512324,Private Bedroom / Bushwick
31513692,Need temp room mate/ Private room in Manhattan(個室)
31514475,New Building Rooms 5 from 1
31514722,The best room on Sheepshead Bay
31514807,"Meatpacking Events, Popups, Baby Showers, PhotoSht"
31515617,PRIVATE ROOM 1 - 1 BLOCK TO METRO
31516684,Safe room in a quiet neighborhood. Near Manhattan!
31517508,Light filled Room in heart of Brooklyn
31517652,City Life Private Rm-Near Columbia University NYC.
31520819,Private apartment (1st floor) with all amenities
31521732,Comfortable Room For 4-Near Columbia University.
31529989,Sunny East Village Private Room with Bath
31530836,Cozy Priv Room! in Prime East Village!
31532352,Super Cute Crown Heights Hideaway .
31532357,"Beautiful, spacious 1brm, unbelievable location!"
31532642,Nice cozy apartment in Washington Heights!
31533891,Upper West Side Studio
31533898,TRENDi 6 BEDROOM  2 APARTMENTS COMBINED/12 BEDS
31534487,New York Big Room
31534613,New Oceanside home just 5 houses from beach side B
31534723,Brownstone Fashion Studio
31535692,"Beautiful, Charming Bohemian Brownstone Loft"
31536758,Gorgeous views from cleanly home in Lincoln Square
31538945,PRIVATE ROOM IN ARTSY WILLIAMSBURG LOFT!
31539511,Great Space with Private Entrance
31539570,Beautiful and cozy 2Br with private terrace
31540929,Classic 3 Bedroom Upper West Side Apartment
31541068,"Bright Guest Room in Fort Greene, BK"
31541668,Contemporary Bedroom in Brooklyn
31542692,BK Spot
31542976,"Cozy, Bright Room in Uptown Manhattan"
31543246,Brownstone Top Floor Sunny & Spacious Apartment
31543432,Private bright room with private detached bathroom
31543550,Lower manhattan 1 bedroom short or long term
31549470,Cozy UES Studio w/ Gym + Doorman near subway by Blueground
31552528,Comfy & Spacious Room in Williamsburg Loft
31553066,Near major transportation
31553305,Private Loft-Style Bedroom w/ your own Bathroom
31555001,New York Apartment that feels like home
31556307,G/F Woodside room mins to LaGuardia Airport
31556929,Sunny Central Corner Room in Bushwick
31557309,"IDEAL Beach Bungalow in BelleHarbor, Rockaway!"
31557451,"Spacious, Stylish & Sunny Mid-Century Home"
31557578,Cozy room next to subways and Prospect Park
31560410,Homey Studio just minutes from Time Square
31560479,large private Rooms for rent 5 mins from SI Ferry
31560811,Williamsburg Hidden Gem
31561218,Huge Bright King Size Private Bedroom in NYC
31561372,SPACIOUS 2BEDS APT. IN THE HEART OF NYC TIMESQUARE
31561805,Pam's cozy 2 bedroom in Brooklyn
31562978,Bright 3 bedroom apt in South Brooklyn
31564154,West Village Cozy Studio
31564614,Solo/Couple 2 Stops from the city (good price!)
31565105,Massive Room in Bed-Stuy Clinton Hills
31565332,Penthouse 2 Bedroom w/ Terrace
31565717,Renovated entire floor apt in prime Williamsburg!
31566109,B in Brooklyn!
31566176,One room in Bushwick
31566253,Full Sunny East Williamsburg Apt
31568589,NYC Cat Sitter- laundry & office space
31568673,Large private room w/ 2 built-in closets
31569502,Entire 1 BR Apartment in Perfect Astoria Location
31570303,Worldclass Casa - JFK Master Suite w/ Prvt Bath
31570962,A home away from home.
31571554,SWEET PLACE IN BUSHWICK  3 BLOCKS FROM METRO STAT
31572551,Chic in the City
31572850,Affordable Manh. Studio for 2 for weekend(or week)
31575039,SoHo/Central/Quiet St/Close to trains/Entire Place
31575274,Spacious 2BR Apt Heart of Bushwick + Backyard
31580460,Cheery West Village 1BR w/ Washer + Dryer by Blueground
31582772,1B  share Rm Bed1 Guesthouse in Manhattan
31582797,Modern & Spacious Brownstone Apartment
31583242,Comfi & Cozy Studio in private house
31584089,"Homey Hudson Yards w/ Gym + Doorman, near MSG by Blueground"
31586233,"Full apt 3 bd/ 2 ba w/parking, close to train/park"
31589769,Beautiful Duplex Apartment for Rent
31590566,PRIME SOHO: Perfect Room on Prince Street
31591448,"Apt in Little Italy/Chinatown, Lower Manhattan"
31592115,Luxury Studio in Iconic Lower East Side
31593170,Cute and Cozy Private Room
31593677,Modern NYC 2 bedroom apt close to Subway 300#1C
31593740,Broadway - Cozy Standard King
31594590,Prime Bushwick Entire 2 Bedroom Apt 10 min to City
31594754,Empire State - Comfy King Room
31595243,"Cozy and Renovated 2 BR Apt in UWS, Central Park"
31595244,Central Park - Comfy King Room
31595389,Private Cozy&Quiet Bedroom 1min from central park
31596163,GREAT LOCATION in NY! PRIVATE STUDIO with PARKING!
31596199,Entire Contemporary Bronx home
31596216,Flex Individual Bedroom ONLY ONE (1) Professional
31596519,Idyllic 1000 Sq Ft Bushwick Loft steps from the L.
31599106,纽约客民宿
31599436,"Elegant, Mid Century Modern Apt (Entire Place)"
31599484,Entire apartment at the best part of Williamsburg!
31599728,"Great Private Br, 59th ave & Main Street flushing."
31600379,Great apartment park slope
31600930,Frum kosher house for rent
31602882,Extra Large Furnished Room
31605060,"BIG ROOM on Prince Street, PRIME SOHO LOCATION"
31614670,XL Private Bedroom in the Heart of Brooklyn
31615207,Wyndham Midtown 45 New York City Presidential
31616672,Beautiful 1 bedroom Apartment in Prime Astoria
31619454,Room In West Brooklyn
31620173,"Williamsburg 1.5 Bed, PRIVATE Yard, Music Venues"
31621627,Peaceful Private Room in Kew Gardens! Room 2
31621785,"Great deal! Comfy, brand new, close to subway:)"
31622417,"Vibrant, Modern, Chelsea 1 bd sleeps  4"
31622448,Home Studio Suite
31623508,Flex 3 bedroom and super spacious unit in Bushwick
31624317,Private BedStuy Wabi-sabi Apart. w/ own backyard.
31624608,"Homey, comfy bedroom with king size bed!"
31624832,"Bright, sunny bedroom with backyard"
31624862,Upper East Side Studio on 68th street
31626307,Bright and Airy Freeman Street loft
31626662,Beautiful Bed-Stuy Open Concept Garden Apartment
31626920,Quiet Place at Manhattan Midtown West
31636424,Lovely Woodside room near LaGuardia & 52 St train
31638687,NEW  Luxury 1 Bedroom on UES  Perfect Location!!!
31639432,Entire Cozy Studio in Central Harlem
31640203,*SUMMER SUBLET*Sunny Penthouse w/ Private Terrace*
31641160,Marsha Inn
31641843,Sunny Bedroom in Williamsburg / Chambre privée
31647134,Luxury SohoStyle 2 bedroom Downtown Manhattan.
31647516,Elegant & bright 1 bedroom in West Village
31647962,Spacious and stylish Harlem apartment
31648320,"Times Square Suite with amazing views, high rise !"
31649210,one bedroom
31650146,Gorgeous Spacious 1BR in Prime Lower East Side
31651200,Private room in Midtown Manhattan with Balcony
31651359,Huge Private Room Near Brooklyn Museum
31652254,Photo Studio & Creative Space
31652405,"Private room,29fl in luxury bldg Midtown Manhattan"
31652563,Super large 2 bed 2 Bath with balcony and POOL
31652565,Green  moon#2
31654063,"♥Private-Keyed Room #3 - Desk, closet, & King-bed♥"
31654495,Luxury Modern Gramercy Loft with a balcony
31660529,Calm bed great area.
31663848,Gorgeous Sunny Luxury Williamsburg Condo
31665707,bohemian pied a Terre
31667621,Manhattan studio 7
31668199,Spread love it’s the Brooklyn way.
31668461,Amazing and Lofty 2BD space in Williamsburg
31668481,Beautiful 1 bdr in the heart of Williamsburg
31669029,Cozy bedroom in artsy Bushwick Loft
31669717,Cozy One Bedroom by Central Park
31669844,Studio in lovely Astoria
31670111,Greenpoint Sun Garden (Entire Loft)
31670237,Dominiques Homesharing  room NYC* metro*quiet*safe
31670590,East Village/Union Square Flat
31670608,Contemporary Duplex with Grand Master Suite
31670625,Bright financial district apartment with views
31670943,Nice Quite place
31671043,Spacious Sun-Drenched UWS Apartment
31671056,Standalone room in the heart of Astoria
31671411,ELEVATOR Doorman GYM Studio 5225
31671911,Harry Potter Den
31671972,NYC Entire Floor large space
31672538,Home away from home
31673405,Sunny 2 bedroom in Central Brooklyn!
31675232,Brooklyn Exquisite
31675244,Large Bedroom in Excellent Chinatown/LES Apartment
31675967,"Bright, spacious, minimalist room in cool spot"
31676259,Huge 1br ** Priv.Balcony & River Views ** Gym*Pool
31677408,Perfect Upper West Side Studio
31677547,NEW Williamsburg Gardens Large Room Private Bath
31682228,Luxury Modern Apt - AMAZING location
31682665,Cozy place in Astoria
31683919,Huge sunny room with private bath
31684570,Designer Apartment in Cool Two Bridges
31685548,"Little cozy, clean, homy gem in the hearth of LIC."
31687149,Cozy south brooklyn apartment for a single/couple
31688794,Awesome 1 Br apartment
31690275,Cozy & Colorful in Bushwick
