neighbourhood_group,neighbourhood,latitude,longitude,neighbourhood_id
Queens,Howard Beach,40.66635,-73.85258,46166
Queens,Ditmars Steinway,40.77377,-73.89837,46167
Queens,Arverne,40.5875,-73.79427,46168
Manhattan,Lower East Side,40.7154,-73.98301,46169
Brooklyn,Bushwick,40.69521,-73.92011,46170
Queens,Corona,40.74132,-73.86683,46171
Queens,Corona,40.74255,-73.86659,46172
Manhattan,Harlem,40.82693,-73.95142,46173
Manhattan,Financial District,40.70751,-74.01025,46174
Brooklyn,Vinegar Hill,40.70344,-73.9839,46175
Queens,Corona,40.74119,-73.86748,46176
Brooklyn,Williamsburg,40.71124,-73.96069,46177
Manhattan,SoHo,40.72363,-73.99832,46178
Manhattan,Upper East Side,40.77585,-73.95881,46179
Brooklyn,Bushwick,40.70685,-73.92149,46180
Queens,Cambria Heights,40.68959,-73.73733,46181
Manhattan,Hell's Kitchen,40.76591,-73.99155,46182
Manhattan,East Harlem,40.78834,-73.94781,46183
Queens,Flushing,40.75419,-73.83082,46184
Manhattan,East Village,40.72612,-73.98946,46185
Manhattan,Midtown,40.76593,-73.98087,46186
Manhattan,Hell's Kitchen,40.7622,-73.99625,46187
Manhattan,Hell's Kitchen,40.76183,-73.9916,46188
Manhattan,Midtown,40.76386,-73.98222,46189
Manhattan,Midtown,40.7655,-73.98237,46190
Manhattan,Midtown,40.7642,-73.98035,46191
Brooklyn,Williamsburg,40.71986,-73.95891,46192
Manhattan,West Village,40.73128,-74.00475,46193
Manhattan,Chelsea,40.74546,-73.99099,46194
Manhattan,Financial District,40.7079,-74.00491,46195
Manhattan,Financial District,40.70797,-74.00534,46196
Manhattan,Hell's Kitchen,40.7632,-73.98712,46197
Manhattan,Lower East Side,40.7172,-73.9889,46198
Brooklyn,Bedford-Stuyvesant,40.68734,-73.93255,46199
Manhattan,Upper East Side,40.77242,-73.95452,46200
Brooklyn,Bedford-Stuyvesant,40.68739,-73.93208,46201
Brooklyn,Fort Greene,40.68495,-73.97039,46202
Manhattan,Harlem,40.81557,-73.95702,46203
Brooklyn,Bedford-Stuyvesant,40.68717,-73.93113,46204
Manhattan,Upper West Side,40.78373,-73.97321,46205
Brooklyn,Williamsburg,40.71118,-73.94561,46206
Manhattan,Upper East Side,40.77625,-73.9558,46207
Queens,Flushing,40.75746,-73.83069,46208
Brooklyn,Cypress Hills,40.68254,-73.88724,46209
Brooklyn,East Flatbush,40.63344,-73.94068,46210
Queens,Rego Park,40.73213,-73.85717,46211
Brooklyn,Flatbush,40.65176,-73.95458,46212
Manhattan,East Harlem,40.79496,-73.94838,46213
Brooklyn,Kensington,40.6358,-73.97127,46214
Manhattan,Chelsea,40.73863,-73.99965,46215
Manhattan,East Village,40.72291,-73.98447,46216
Queens,St. Albans,40.69464,-73.75184,46217
Brooklyn,Williamsburg,40.70706,-73.95048,46218
Brooklyn,Bedford-Stuyvesant,40.68005,-73.94661,46219
Brooklyn,Bedford-Stuyvesant,40.67948,-73.94388,46220
Brooklyn,Windsor Terrace,40.65039,-73.97254,46221
Queens,Ditmars Steinway,40.77122,-73.90944,46222
Manhattan,Midtown,40.76401,-73.98051,46223
Manhattan,East Village,40.7228,-73.98035,46224
Manhattan,Harlem,40.82187,-73.95562,46225
Manhattan,SoHo,40.7245,-74.00444,46226
Staten Island,Arrochar,40.59125,-74.08047,46227
Manhattan,East Village,40.72725,-73.98549,46228
Manhattan,Harlem,40.81024,-73.94362,46229
Manhattan,Chelsea,40.75055,-73.99237,46230
Bronx,Morrisania,40.82888,-73.9045,46231
Manhattan,Harlem,40.81979,-73.95297,46232
Manhattan,Tribeca,40.71306,-74.00836,46233
Queens,Howard Beach,40.66299,-73.85491,46234
Brooklyn,Williamsburg,40.70483,-73.93426,46235
Manhattan,Chelsea,40.74566,-73.99092,46236
Manhattan,Midtown,40.76022,-73.96607,46237
Brooklyn,Bedford-Stuyvesant,40.68179,-73.95235,46238
Manhattan,Flatiron District,40.74421,-73.99093,46239
Manhattan,East Harlem,40.80173,-73.93347,46240
Queens,East Elmhurst,40.75829,-73.88013,46241
Manhattan,Hell's Kitchen,40.76366,-73.9888,46242
Queens,Long Island City,40.74298,-73.95804,46243
Queens,Rosedale,40.68205,-73.72581,46244
Manhattan,Kips Bay,40.74221,-73.97997,46245
Bronx,Port Morris,40.80828,-73.9319,46246
Bronx,Claremont Village,40.83466,-73.90278,46247
Brooklyn,Greenpoint,40.72792,-73.9591,46248
Bronx,Port Morris,40.80844,-73.9316,46249
Brooklyn,East Flatbush,40.65406,-73.94011,46250
Brooklyn,East Flatbush,40.6541,-73.93834,46251
Brooklyn,East Flatbush,40.65551,-73.93942,46252
Queens,Bellerose,40.73176,-73.73872,46253
Manhattan,Hell's Kitchen,40.75518,-73.99904,46254
Manhattan,Upper East Side,40.77134,-73.94832,46255
Manhattan,Financial District,40.7069,-74.0092,46256
Brooklyn,Windsor Terrace,40.65957,-73.98376,46257
Brooklyn,Prospect-Lefferts Gardens,40.66232,-73.95251,46258
Manhattan,Midtown,40.75778,-73.96186,46259
Brooklyn,Williamsburg,40.71611,-73.95616,46260
Bronx,Concourse,40.82788,-73.92604,46261
Brooklyn,Bedford-Stuyvesant,40.69394,-73.95693,46262
Brooklyn,South Slope,40.6611,-73.98446,46263
Brooklyn,Bay Ridge,40.62937,-74.03001,46264
Manhattan,East Harlem,40.79908,-73.93291,46265
Brooklyn,Crown Heights,40.67493,-73.94081,46266
Brooklyn,South Slope,40.66956,-73.98922,46267
Manhattan,Chelsea,40.74042,-73.99883,46268
Bronx,Williamsbridge,40.87846,-73.86311,46269
Manhattan,Kips Bay,40.742,-73.98154,46270
Manhattan,Hell's Kitchen,40.76433,-73.98932,46271
Manhattan,West Village,40.73705,-74.00966,46272
Brooklyn,Bushwick,40.69857,-73.9261,46273
Brooklyn,Bedford-Stuyvesant,40.69216,-73.92915,46274
Brooklyn,Bushwick,40.68682,-73.90831,46275
Manhattan,East Village,40.72608,-73.98161,46276
Brooklyn,Bushwick,40.70117,-73.91755,46277
Brooklyn,Bushwick,40.68675,-73.909,46278
Brooklyn,Park Slope,40.66737,-73.9747,46279
Brooklyn,Bushwick,40.68747,-73.90977,46280
Brooklyn,Bedford-Stuyvesant,40.68366,-73.9192,46281
Manhattan,Harlem,40.81675,-73.93696,46282
Manhattan,Upper East Side,40.76738,-73.95556,46283
Manhattan,Hell's Kitchen,40.76645,-73.99101,46284
Brooklyn,Bedford-Stuyvesant,40.68777,-73.93067,46285
Brooklyn,Crown Heights,40.66566,-73.93282,46286
Brooklyn,Bedford-Stuyvesant,40.68778,-73.9319,46287
Manhattan,Hell's Kitchen,40.76157,-73.99278,46288
Brooklyn,Bedford-Stuyvesant,40.68753,-73.93072,46289
Queens,Elmhurst,40.74283,-73.88899,46290
Manhattan,Upper East Side,40.77957,-73.95475,46291
Manhattan,Harlem,40.80346,-73.95702,46292
Manhattan,East Village,40.72702,-73.9798,46293
Manhattan,Hell's Kitchen,40.76235,-73.99485,46294
Brooklyn,Bushwick,40.7005,-73.92412,46295
Queens,Bayside,40.75982,-73.78312,46296
Manhattan,Murray Hill,40.74424,-73.9733,46297
Brooklyn,Clinton Hill,40.69143,-73.968,46298
Manhattan,Harlem,40.81393,-73.94365,46299
Manhattan,East Harlem,40.79901,-73.94334,46300
Manhattan,Hell's Kitchen,40.7555,-73.99399,46301
Manhattan,Chelsea,40.749,-74.00244,46302
Manhattan,Harlem,40.81868,-73.94417,46303
Manhattan,Upper West Side,40.80103,-73.9706,46304
Brooklyn,Bushwick,40.7004,-73.92766,46305
Manhattan,Harlem,40.822,-73.95582,46306
Queens,Astoria,40.76728,-73.90781,46307
Manhattan,Lower East Side,40.71814,-73.98357,46308
Manhattan,Harlem,40.80176,-73.95663,46309
Brooklyn,Boerum Hill,40.68906,-73.98983,46310
Queens,Jamaica,40.67289,-73.76699,46311
Brooklyn,Bath Beach,40.60551,-74.00129,46312
Manhattan,Chelsea,40.74318,-73.99987,46313
Manhattan,Greenwich Village,40.73359,-73.99772,46314
Queens,Queens Village,40.72048,-73.73478,46315
Brooklyn,Bushwick,40.70513,-73.91576,46316
Brooklyn,Williamsburg,40.70726,-73.96657,46317
Queens,Far Rockaway,40.59636,-73.7413,46318
Brooklyn,Bedford-Stuyvesant,40.6847,-73.93494,46319
Brooklyn,Bushwick,40.70508,-73.91577,46320
Brooklyn,Fort Greene,40.69447,-73.97296,46321
Manhattan,Hell's Kitchen,40.76312,-73.99394,46322
Manhattan,East Harlem,40.7923,-73.94613,46323
Manhattan,Midtown,40.75803,-73.96224,46324
Manhattan,Hell's Kitchen,40.76097,-73.99973,46325
Manhattan,Hell's Kitchen,40.76028,-73.99665,46326
Manhattan,East Village,40.72404,-73.98219,46327
Manhattan,Financial District,40.71083,-74.00803,46328
Bronx,Claremont Village,40.84268,-73.91007,46329
Brooklyn,Bedford-Stuyvesant,40.68882,-73.94784,46330
Manhattan,East Village,40.72842,-73.98097,46331
Queens,Long Island City,40.7646,-73.93085,46332
Manhattan,Harlem,40.82136,-73.95606,46333
Brooklyn,Crown Heights,40.67542,-73.9495,46334
Queens,Flushing,40.765,-73.81875,46335
Brooklyn,Crown Heights,40.66819,-73.93783,46336
Manhattan,Hell's Kitchen,40.75917,-73.99785,46337
Brooklyn,Williamsburg,40.7192,-73.94354,46338
Manhattan,Midtown,40.75258,-73.99311,46339
Queens,Woodhaven,40.68794,-73.85566,46340
Brooklyn,Williamsburg,40.71651,-73.94213,46341
Manhattan,Harlem,40.82128,-73.93909,46342
Queens,Maspeth,40.73802,-73.9009,46343
Brooklyn,Bushwick,40.70098,-73.9193,46344
Brooklyn,Bedford-Stuyvesant,40.67903,-73.94183,46345
Brooklyn,Canarsie,40.62903,-73.89762,46346
Manhattan,East Village,40.72375,-73.98949,46347
Brooklyn,Crown Heights,40.66765,-73.93928,46348
Brooklyn,Fort Greene,40.68934,-73.96959,46349
Staten Island,Grymes Hill,40.61569,-74.08957,46350
Manhattan,Theater District,40.76187,-73.98599,46351
Queens,Sunnyside,40.7439,-73.91409,46352
Manhattan,Lower East Side,40.71929,-73.98826,46353
Brooklyn,Williamsburg,40.71151,-73.95937,46354
Brooklyn,Bushwick,40.70137,-73.92028,46355
Queens,Rosedale,40.65101,-73.73721,46356
Manhattan,Chelsea,40.74117,-73.99951,46357
Manhattan,Upper West Side,40.78192,-73.97959,46358
Brooklyn,Williamsburg,40.71534,-73.95692,46359
Manhattan,East Village,40.7267,-73.97965,46360
Manhattan,Murray Hill,40.74791,-73.97957,46361
Manhattan,Upper West Side,40.77101,-73.98941,46362
Manhattan,Murray Hill,40.74682,-73.97983,46363
Manhattan,Chelsea,40.75393,-73.99992,46364
Manhattan,Upper East Side,40.76768,-73.95455,46365
Manhattan,Hell's Kitchen,40.76578,-73.99101,46366
Brooklyn,Kensington,40.63506,-73.9744,46367
Manhattan,Hell's Kitchen,40.76272,-73.99054,46368
Manhattan,Hell's Kitchen,40.75654,-73.99425,46369
Manhattan,East Village,40.72803,-73.98112,46370
Manhattan,Kips Bay,40.74442,-73.98047,46371
Manhattan,Kips Bay,40.74094,-73.9799,46372
Manhattan,Chelsea,40.75348,-73.9986,46373
Manhattan,East Village,40.73258,-73.98648,46374
Brooklyn,Bushwick,40.70078,-73.92803,46375
Manhattan,Hell's Kitchen,40.76169,-73.9907,46376
Queens,Long Island City,40.75367,-73.9289,46377
Manhattan,Hell's Kitchen,40.75748,-73.99477,46378
Manhattan,Chelsea,40.75347,-73.99883,46379
Bronx,Parkchester,40.83898,-73.86492,46380
Manhattan,East Village,40.72697,-73.9805,46381
Queens,Long Island City,40.76383,-73.9297,46382
Manhattan,West Village,40.73591,-74.0101,46383
Manhattan,Murray Hill,40.74814,-73.97955,46384
Brooklyn,Crown Heights,40.67385,-73.92071,46385
Queens,Astoria,40.75813,-73.92152,46386
Manhattan,Hell's Kitchen,40.75501,-73.99376,46387
Brooklyn,Williamsburg,40.70696,-73.94377,46388
Queens,East Elmhurst,40.76251,-73.86722,46389
Queens,Rosedale,40.65902,-73.73783,46390
Manhattan,Financial District,40.70473,-74.01582,46391
Manhattan,Midtown,40.75287,-73.98631,46392
Brooklyn,Cobble Hill,40.69041,-73.99777,46393
Queens,Corona,40.73611,-73.86401,46394
Brooklyn,Bushwick,40.69447,-73.91364,46395
Queens,Corona,40.7363,-73.86316,46396
Queens,Flushing,40.75728,-73.80072,46397
Manhattan,Chelsea,40.74614,-74.00168,46398
Queens,Woodside,40.74239,-73.89454,46399
Queens,Woodside,40.74258,-73.89315,46400
Brooklyn,Williamsburg,40.71419,-73.95967,46401
Bronx,Allerton,40.86871,-73.8474,46402
Manhattan,Midtown,40.75392,-73.96862,46403
Manhattan,Morningside Heights,40.8127,-73.96163,46404
Brooklyn,Williamsburg,40.70478,-73.93851,46405
Bronx,Wakefield,40.89147,-73.84747,46406
Manhattan,East Village,40.72685,-73.98349,46407
Manhattan,Harlem,40.80618,-73.94618,46408
Manhattan,Hell's Kitchen,40.76495,-73.98784,46409
Manhattan,East Village,40.72993,-73.98319,46410
Manhattan,Greenwich Village,40.72757,-74.00059,46411
Bronx,Concourse Village,40.82778,-73.91516,46412
Manhattan,Hell's Kitchen,40.76605,-73.99193,46413
Brooklyn,Bedford-Stuyvesant,40.68559,-73.95478,46414
Brooklyn,Bushwick,40.70149,-73.92768,46415
Queens,Astoria,40.76542,-73.92607,46416
Manhattan,East Harlem,40.79523,-73.94956,46417
Queens,Rockaway Beach,40.58485,-73.81482,46418
Manhattan,Flatiron District,40.73927,-73.98774,46419
Manhattan,Chelsea,40.74575,-74.01052,46420
Manhattan,Murray Hill,40.74832,-73.98126,46421
Queens,Long Island City,40.74854,-73.94908,46422
Queens,Springfield Gardens,40.6624,-73.76348,46423
Queens,Glendale,40.70012,-73.89451,46424
Brooklyn,Prospect-Lefferts Gardens,40.66459,-73.96629,46425
Manhattan,Harlem,40.80486,-73.94754,46426
Brooklyn,Bedford-Stuyvesant,40.68213,-73.9538,46427
Manhattan,Hell's Kitchen,40.76273,-73.99028,46428
Manhattan,West Village,40.73129,-74.00661,46429
Brooklyn,Bedford-Stuyvesant,40.68543,-73.92068,46430
Queens,Jamaica Estates,40.72085,-73.79179,46431
Brooklyn,Bedford-Stuyvesant,40.68027,-73.94358,46432
Manhattan,Upper West Side,40.79164,-73.97361,46433
Manhattan,Hell's Kitchen,40.76476,-73.98871,46434
Manhattan,Financial District,40.70912,-74.00671,46435
Manhattan,Nolita,40.72435,-73.99419,46436
Queens,Long Island City,40.74833,-73.93682,46437
Manhattan,Upper East Side,40.76671,-73.95286,46438
Brooklyn,Crown Heights,40.67038,-73.92962,46439
Staten Island,Emerson Hill,40.60585,-74.13331,46440
Brooklyn,Bushwick,40.69694,-73.90766,46441
Manhattan,Washington Heights,40.85457,-73.92778,46442
Brooklyn,Crown Heights,40.67132,-73.93003,46443
Brooklyn,Crown Heights,40.67144,-73.93182,46444
Brooklyn,Bedford-Stuyvesant,40.69134,-73.92768,46445
Manhattan,Midtown,40.75152,-73.97313,46446
Bronx,Mott Haven,40.81203,-73.90779,46447
Manhattan,Morningside Heights,40.81494,-73.96041,46448
Brooklyn,Clinton Hill,40.69367,-73.96424,46449
Manhattan,Morningside Heights,40.81489,-73.95842,46450
Bronx,Mount Hope,40.84607,-73.9071,46451
Queens,Astoria,40.756,-73.91589,46452
Manhattan,Harlem,40.82155,-73.93927,46453
Brooklyn,Cobble Hill,40.68896,-73.99734,46454
Brooklyn,Bedford-Stuyvesant,40.6905,-73.93877,46455
Manhattan,Upper East Side,40.76179,-73.96427,46456
Queens,Flushing,40.75926,-73.82641,46457
Brooklyn,Crown Heights,40.67768,-73.94332,46458
Queens,Sunnyside,40.73872,-73.92696,46459
Queens,Jamaica,40.67621,-73.78279,46460
Queens,East Elmhurst,40.76774,-73.87358,46461
Manhattan,Upper East Side,40.78481,-73.95303,46462
Queens,Jackson Heights,40.75049,-73.89368,46463
Queens,Woodside,40.74434,-73.90347,46464
Queens,Woodside,40.74283,-73.90303,46465
Queens,Woodside,40.74615,-73.89953,46466
Queens,Elmhurst,40.74171,-73.87645,46467
Queens,Elmhurst,40.74066,-73.87755,46468
Queens,Long Island City,40.75365,-73.92247,46469
Queens,Elmhurst,40.74,-73.87734,46470
Queens,Elmhurst,40.74045,-73.87776,46471
Queens,Elmhurst,40.73847,-73.8775,46472
Brooklyn,Bedford-Stuyvesant,40.69174,-73.93094,46473
Brooklyn,Bedford-Stuyvesant,40.68833,-73.95055,46474
Brooklyn,Bedford-Stuyvesant,40.68787,-73.94973,46475
Queens,Long Island City,40.74774,-73.94757,46476
Brooklyn,Clinton Hill,40.69704,-73.96704,46477
Queens,Rockaway Beach,40.58825,-73.81208,46478
Manhattan,Washington Heights,40.84853,-73.93805,46479
Brooklyn,Borough Park,40.64184,-73.99102,46480
Manhattan,Financial District,40.70736,-74.00965,46481
Manhattan,Greenwich Village,40.73081,-74.00089,46482
Brooklyn,Brooklyn Heights,40.69852,-73.99606,46483
Queens,Astoria,40.76411,-73.92076,46484
Manhattan,Upper West Side,40.78085,-73.97508,46485
Queens,Springfield Gardens,40.66277,-73.76336,46486
Manhattan,Financial District,40.70694,-74.007,46487
Brooklyn,Fort Greene,40.68739,-73.97212,46488
Manhattan,Harlem,40.82512,-73.93817,46489
Queens,East Elmhurst,40.75946,-73.89019,46490
Manhattan,Chelsea,40.74469,-74.00535,46491
Brooklyn,Williamsburg,40.71346,-73.95884,46492
Brooklyn,Flatbush,40.64224,-73.95824,46493
Queens,Ridgewood,40.70161,-73.90484,46494
Queens,Long Island City,40.75837,-73.93429,46495
Brooklyn,Bedford-Stuyvesant,40.69044,-73.95893,46496
Queens,East Elmhurst,40.76011,-73.88833,46497
Brooklyn,Bedford-Stuyvesant,40.6821,-73.95279,46498
Manhattan,Upper East Side,40.76928,-73.96675,46499
Manhattan,Upper East Side,40.76918,-73.9667,46500
Queens,Richmond Hill,40.68936,-73.83357,46501
Manhattan,Upper East Side,40.76615,-73.95639,46502
Brooklyn,Downtown Brooklyn,40.69722,-73.98467,46503
Brooklyn,Bedford-Stuyvesant,40.6946,-73.93448,46504
Queens,Ridgewood,40.70528,-73.90896,46505
Queens,Sunnyside,40.74338,-73.92191,46506
Manhattan,East Harlem,40.80224,-73.94231,46507
Queens,Middle Village,40.71357,-73.8794,46508
Brooklyn,Bedford-Stuyvesant,40.69423,-73.94627,46509
Manhattan,Financial District,40.70785,-74.00645,46510
Manhattan,Harlem,40.80224,-73.95168,46511
Queens,Elmhurst,40.74329,-73.8787,46512
Manhattan,Hell's Kitchen,40.76479,-73.98667,46513
Manhattan,Chelsea,40.73999,-73.99806,46514
Brooklyn,Prospect-Lefferts Gardens,40.65842,-73.96044,46515
Manhattan,Hell's Kitchen,40.7665,-73.98673,46516
Manhattan,Chelsea,40.7455,-73.99714,46517
Queens,Sunnyside,40.74793,-73.92034,46518
Manhattan,Hell's Kitchen,40.75949,-73.98825,46519
Manhattan,NoHo,40.72896,-73.99201,46520
Manhattan,Upper East Side,40.77574,-73.95331,46521
Queens,Kew Gardens Hills,40.72608,-73.82038,46522
Manhattan,East Harlem,40.79798,-73.93972,46523
Manhattan,Chelsea,40.74505,-74.00298,46524
Brooklyn,Williamsburg,40.71004,-73.95577,46525
Queens,Long Island City,40.76228,-73.94272,46526
Manhattan,Theater District,40.75606,-73.98871,46527
Staten Island,St. George,40.63911,-74.08376,46528
Queens,Astoria,40.77545,-73.92704,46529
Manhattan,Midtown,40.74667,-73.98513,46530
Queens,Long Island City,40.76043,-73.93104,46531
Brooklyn,Bushwick,40.69888,-73.93075,46532
Manhattan,Hell's Kitchen,40.76457,-73.98796,46533
Brooklyn,Williamsburg,40.71599,-73.96159,46534
Manhattan,Hell's Kitchen,40.76828,-73.98755,46535
Manhattan,Washington Heights,40.8564,-73.92703,46536
Manhattan,Hell's Kitchen,40.76235,-73.98995,46537
Queens,Springfield Gardens,40.66199,-73.76345,46538
Queens,Astoria,40.7592,-73.92155,46539
Manhattan,Chelsea,40.74972,-73.99655,46540
Brooklyn,Williamsburg,40.71413,-73.93701,46541
Brooklyn,Bay Ridge,40.63331,-74.01975,46542
Bronx,Norwood,40.87066,-73.88227,46543
Manhattan,Chelsea,40.74625,-74.0,46544
Manhattan,Chelsea,40.74006,-74.00071,46545
Manhattan,Gramercy,40.73735,-73.98425,46546
Brooklyn,Bedford-Stuyvesant,40.69161,-73.94703,46547
Queens,Long Island City,40.74922,-73.94048,46548
Brooklyn,Borough Park,40.64212,-73.99361,46549
Manhattan,Harlem,40.81051,-73.948,46550
Brooklyn,Williamsburg,40.7204,-73.94115,46551
Manhattan,Upper West Side,40.77618,-73.98395,46552
Manhattan,Upper East Side,40.76786,-73.95639,46553
Manhattan,Hell's Kitchen,40.7635,-73.9878,46554
Manhattan,Upper East Side,40.76665,-73.95398,46555
Brooklyn,Prospect-Lefferts Gardens,40.65877,-73.9447,46556
Brooklyn,Red Hook,40.6774,-74.00304,46557
Queens,Springfield Gardens,40.66292,-73.76242,46558
Queens,Springfield Gardens,40.66222,-73.76324,46559
Bronx,Kingsbridge,40.86493,-73.90315,46560
Brooklyn,Bushwick,40.68936,-73.92071,46561
Brooklyn,Bay Ridge,40.63486,-74.02122,46562
Manhattan,Lower East Side,40.72247,-73.98838,46563
Brooklyn,Bedford-Stuyvesant,40.68364,-73.92307,46564
Manhattan,Midtown,40.75144,-73.9709,46565
Manhattan,Hell's Kitchen,40.76088,-73.9923,46566
Brooklyn,Bedford-Stuyvesant,40.6818,-73.93879,46567
Brooklyn,Fort Greene,40.69343,-73.98171,46568
Brooklyn,Bushwick,40.70574,-73.91737,46569
Manhattan,Harlem,40.82238,-73.95476,46570
Manhattan,West Village,40.73207,-74.01087,46571
Brooklyn,Flatbush,40.65377,-73.95927,46572
Queens,Springfield Gardens,40.6626,-73.76349,46573
Brooklyn,Bedford-Stuyvesant,40.6966,-73.94339,46574
Manhattan,East Harlem,40.80211,-73.94365,46575
Brooklyn,Williamsburg,40.71413,-73.96075,46576
Manhattan,West Village,40.73766,-74.00448,46577
Brooklyn,Bedford-Stuyvesant,40.67815,-73.92534,46578
Brooklyn,Bedford-Stuyvesant,40.67864,-73.92362,46579
Manhattan,Midtown,40.75596,-73.96581,46580
Brooklyn,Bay Ridge,40.6297,-74.0302,46581
Brooklyn,Bay Ridge,40.63066,-74.03136,46582
Manhattan,Midtown,40.75088,-73.971,46583
Brooklyn,Bedford-Stuyvesant,40.67816,-73.92368,46584
Manhattan,Chelsea,40.74216,-73.99363,46585
Manhattan,Hell's Kitchen,40.76243,-73.98978,46586
Manhattan,Midtown,40.74217,-73.98398,46587
Manhattan,East Village,40.72832,-73.98984,46588
Brooklyn,Clinton Hill,40.68253,-73.96599,46589
Queens,East Elmhurst,40.76001,-73.88865,46590
Brooklyn,Bedford-Stuyvesant,40.67838,-73.92349,46591
Queens,Astoria,40.77018,-73.92108,46592
Manhattan,Hell's Kitchen,40.75606,-73.99374,46593
Manhattan,West Village,40.73006,-74.00713,46594
Brooklyn,Williamsburg,40.71705,-73.9647,46595
Manhattan,Midtown,40.74488,-73.98245,46596
Queens,Ridgewood,40.70527,-73.91075,46597
Manhattan,Harlem,40.81144,-73.94386,46598
Queens,Astoria,40.75998,-73.926,46599
Brooklyn,East Flatbush,40.65539,-73.94961,46600
Manhattan,East Harlem,40.80474,-73.94118,46601
Manhattan,East Village,40.72671,-73.97986,46602
Brooklyn,Sheepshead Bay,40.60795,-73.95218,46603
Manhattan,Midtown,40.76372,-73.98182,46604
Manhattan,Chelsea,40.75217,-73.99828,46605
Brooklyn,Bedford-Stuyvesant,40.69006,-73.95127,46606
Brooklyn,Bushwick,40.68864,-73.91614,46607
Brooklyn,Williamsburg,40.711,-73.96147,46608
Manhattan,Midtown,40.748,-73.98831,46609
Brooklyn,Williamsburg,40.71071,-73.96049,46610
Manhattan,Hell's Kitchen,40.7616,-73.98936,46611
Manhattan,Hell's Kitchen,40.76124,-73.99611,46612
Brooklyn,Bedford-Stuyvesant,40.68598,-73.91997,46613
Queens,Jamaica,40.68158,-73.7755,46614
Queens,Jamaica,40.68144,-73.77739,46615
Manhattan,Harlem,40.82168,-73.93855,46616
Brooklyn,Williamsburg,40.7103,-73.96631,46617
Queens,Ridgewood,40.70196,-73.90578,46618
Brooklyn,Clinton Hill,40.6853,-73.96692,46619
Brooklyn,Bedford-Stuyvesant,40.69004,-73.95224,46620
Manhattan,Greenwich Village,40.73125,-73.99933,46621
Manhattan,Midtown,40.75124,-73.98451,46622
Manhattan,Upper East Side,40.76299,-73.961,46623
Brooklyn,East New York,40.67201,-73.86944,46624
Manhattan,Financial District,40.70757,-74.01386,46625
Manhattan,Harlem,40.81433,-73.94255,46626
Manhattan,Harlem,40.81369,-73.94239,46627
Manhattan,Harlem,40.81389,-73.94239,46628
Manhattan,Harlem,40.80778,-73.94561,46629
Manhattan,Civic Center,40.71262,-74.00698,46630
Brooklyn,Flatbush,40.63053,-73.96227,46631
Queens,Astoria,40.75596,-73.91637,46632
Manhattan,Hell's Kitchen,40.76194,-73.99006,46633
Queens,Astoria,40.75875,-73.92048,46634
Bronx,Pelham Gardens,40.86093,-73.85185,46635
Manhattan,Hell's Kitchen,40.76285,-73.98609,46636
Queens,Ditmars Steinway,40.77746,-73.9184,46637
Manhattan,Chelsea,40.74814,-73.99416,46638
Manhattan,Midtown,40.76527,-73.98139,46639
Manhattan,Murray Hill,40.7485,-73.97419,46640
Brooklyn,Bedford-Stuyvesant,40.68725,-73.95086,46641
Brooklyn,South Slope,40.66509,-73.98325,46642
Brooklyn,Boerum Hill,40.6889,-73.9871,46643
Queens,Astoria,40.75883,-73.9216,46644
Manhattan,Midtown,40.75508,-73.96707,46645
Brooklyn,Williamsburg,40.70929,-73.95523,46646
Manhattan,East Village,40.72837,-73.98171,46647
Brooklyn,Williamsburg,40.71452,-73.9534,46648
Brooklyn,Williamsburg,40.70741,-73.94233,46649
Brooklyn,Cypress Hills,40.68207,-73.87358,46650
Queens,Briarwood,40.70587,-73.81342,46651
Brooklyn,Williamsburg,40.71509,-73.9565,46652
Queens,Jackson Heights,40.75755,-73.86199,46653
Manhattan,Harlem,40.80438,-73.95284,46654
Brooklyn,Canarsie,40.64746,-73.90848,46655
Manhattan,Hell's Kitchen,40.76015,-73.99341,46656
Manhattan,Washington Heights,40.85609,-73.93166,46657
Queens,Astoria,40.76444,-73.9157,46658
Manhattan,Kips Bay,40.74344,-73.97821,46659
Manhattan,West Village,40.73168,-74.00195,46660
Brooklyn,Bay Ridge,40.63919,-74.02526,46661
Queens,Astoria,40.77069,-73.91977,46662
Manhattan,Upper West Side,40.79147,-73.96644,46663
Brooklyn,Crown Heights,40.67575,-73.94299,46664
Brooklyn,Bedford-Stuyvesant,40.67866,-73.94759,46665
Manhattan,Hell's Kitchen,40.75842,-73.99281,46666
Manhattan,Harlem,40.81852,-73.9381,46667
Brooklyn,Crown Heights,40.67125,-73.94006,46668
Brooklyn,Williamsburg,40.71203,-73.95241,46669
Brooklyn,Bushwick,40.70695,-73.92295,46670
Manhattan,Hell's Kitchen,40.75994,-73.99591,46671
Queens,Springfield Gardens,40.66104,-73.76251,46672
Manhattan,Kips Bay,40.74363,-73.9773,46673
Queens,Glendale,40.69488,-73.89649,46674
Manhattan,Hell's Kitchen,40.76212,-73.99265,46675
Manhattan,Chelsea,40.74114,-74.00358,46676
Bronx,Fordham,40.8703,-73.89313,46677
Queens,Astoria,40.76358,-73.92399,46678
Queens,Astoria,40.76438,-73.91419,46679
Manhattan,SoHo,40.72317,-74.00245,46680
Brooklyn,Flatbush,40.64621,-73.96208,46681
Brooklyn,Williamsburg,40.71257,-73.96326,46682
