last_review,date_id,year,month,day,weekday
2016-02-02,1534,2016.0,2.0,2.0,Tuesday
2017-06-12,1535,2017.0,6.0,12.0,Monday
2018-06-06,1536,2018.0,6.0,6.0,Wednesday
2015-12-18,1537,2015.0,12.0,18.0,Friday
2016-12-03,1538,2016.0,12.0,3.0,Saturday
2017-02-11,1539,2017.0,2.0,11.0,Saturday
2016-01-04,1540,2016.0,1.0,4.0,Monday
2017-04-11,1541,2017.0,4.0,11.0,Tuesday
2015-09-03,1542,2015.0,9.0,3.0,Thursday
2016-07-10,1543,2016.0,7.0,10.0,Sunday
2016-04-27,1544,2016.0,4.0,27.0,Wednesday
2016-07-23,1545,2016.0,7.0,23.0,Saturday
2018-03-06,1546,2018.0,3.0,6.0,Tuesday
2018-06-03,1547,2018.0,6.0,3.0,Sunday
2017-10-02,1548,2017.0,10.0,2.0,Monday
2019-03-21,1549,2019.0,3.0,21.0,Thursday
2016-03-31,1550,2016.0,3.0,31.0,Thursday
2016-10-07,1551,2016.0,10.0,7.0,Friday
2016-04-16,1552,2016.0,4.0,16.0,Saturday
2017-12-24,1553,2017.0,12.0,24.0,Sunday
2016-09-14,1554,2016.0,9.0,14.0,Wednesday
2016-03-12,1555,2016.0,3.0,12.0,Saturday
2018-05-22,1556,2018.0,5.0,22.0,Tuesday
2017-07-11,1557,2017.0,7.0,11.0,Tuesday
2017-01-20,1558,2017.0,1.0,20.0,Friday
2016-07-22,1559,2016.0,7.0,22.0,Friday
2018-03-11,1560,2018.0,3.0,11.0,Sunday
2018-03-01,1561,2018.0,3.0,1.0,Thursday
2017-06-10,1562,2017.0,6.0,10.0,Saturday
2016-06-28,1563,2016.0,6.0,28.0,Tuesday
2018-02-25,1564,2018.0,2.0,25.0,Sunday
2016-07-27,1565,2016.0,7.0,27.0,Wednesday
2018-06-09,1566,2018.0,6.0,9.0,Saturday
2017-07-26,1567,2017.0,7.0,26.0,Wednesday
2017-05-19,1568,2017.0,5.0,19.0,Friday
2016-01-14,1569,2016.0,1.0,14.0,Thursday
2017-04-19,1570,2017.0,4.0,19.0,Wednesday
2019-01-11,1571,2019.0,1.0,11.0,Friday
2015-11-26,1572,2015.0,11.0,26.0,Thursday
2016-03-04,1573,2016.0,3.0,4.0,Friday
2017-02-14,1574,2017.0,2.0,14.0,Tuesday
2017-03-19,1575,2017.0,3.0,19.0,Sunday
2016-06-09,1576,2016.0,6.0,9.0,Thursday
2018-01-11,1577,2018.0,1.0,11.0,Thursday
2015-10-10,1578,2015.0,10.0,10.0,Saturday
2015-12-10,1579,2015.0,12.0,10.0,Thursday
2017-02-24,1580,2017.0,2.0,24.0,Friday
2016-05-05,1581,2016.0,5.0,5.0,Thursday
2018-08-17,1582,2018.0,8.0,17.0,Friday
2016-03-07,1583,2016.0,3.0,7.0,Monday
2018-01-21,1584,2018.0,1.0,21.0,Sunday
2016-03-10,1585,2016.0,3.0,10.0,Thursday
2018-11-22,1586,2018.0,11.0,22.0,Thursday
2017-02-22,1587,2017.0,2.0,22.0,Wednesday
2017-09-27,1588,2017.0,9.0,27.0,Wednesday
2016-03-18,1589,2016.0,3.0,18.0,Friday
2017-07-02,1590,2017.0,7.0,2.0,Sunday
2015-11-22,1591,2015.0,11.0,22.0,Sunday
2018-11-17,1592,2018.0,11.0,17.0,Saturday
2017-01-27,1593,2017.0,1.0,27.0,Friday
2017-03-06,1594,2017.0,3.0,6.0,Monday
2016-01-18,1595,2016.0,1.0,18.0,Monday
2019-02-21,1596,2019.0,2.0,21.0,Thursday
2015-11-08,1597,2015.0,11.0,8.0,Sunday
2017-06-14,1598,2017.0,6.0,14.0,Wednesday
2016-01-13,1599,2016.0,1.0,13.0,Wednesday
2015-11-20,1600,2015.0,11.0,20.0,Friday
2016-11-24,1601,2016.0,11.0,24.0,Thursday
2016-03-01,1602,2016.0,3.0,1.0,Tuesday
2016-01-23,1603,2016.0,1.0,23.0,Saturday
2016-03-06,1604,2016.0,3.0,6.0,Sunday
2019-02-05,1605,2019.0,2.0,5.0,Tuesday
2017-02-16,1606,2017.0,2.0,16.0,Thursday
2018-05-03,1607,2018.0,5.0,3.0,Thursday
2017-04-08,1608,2017.0,4.0,8.0,Saturday
2017-03-12,1609,2017.0,3.0,12.0,Sunday
2017-07-07,1610,2017.0,7.0,7.0,Friday
2016-02-08,1611,2016.0,2.0,8.0,Monday
2015-11-23,1612,2015.0,11.0,23.0,Monday
2017-12-09,1613,2017.0,12.0,9.0,Saturday
2016-11-03,1614,2016.0,11.0,3.0,Thursday
2016-03-17,1615,2016.0,3.0,17.0,Thursday
2018-04-01,1616,2018.0,4.0,1.0,Sunday
2016-01-10,1617,2016.0,1.0,10.0,Sunday
2017-05-02,1618,2017.0,5.0,2.0,Tuesday
2017-10-13,1619,2017.0,10.0,13.0,Friday
2017-02-26,1620,2017.0,2.0,26.0,Sunday
2017-07-20,1621,2017.0,7.0,20.0,Thursday
2018-04-26,1622,2018.0,4.0,26.0,Thursday
2017-07-18,1623,2017.0,7.0,18.0,Tuesday
2016-02-03,1624,2016.0,2.0,3.0,Wednesday
2019-03-07,1625,2019.0,3.0,7.0,Thursday
2017-03-07,1626,2017.0,3.0,7.0,Tuesday
2016-03-05,1627,2016.0,3.0,5.0,Saturday
2017-04-04,1628,2017.0,4.0,4.0,Tuesday
2017-07-08,1629,2017.0,7.0,8.0,Saturday
2016-01-26,1630,2016.0,1.0,26.0,Tuesday
2015-12-26,1631,2015.0,12.0,26.0,Saturday
2017-04-24,1632,2017.0,4.0,24.0,Monday
2017-10-07,1633,2017.0,10.0,7.0,Saturday
2017-05-14,1634,2017.0,5.0,14.0,Sunday
2017-01-22,1635,2017.0,1.0,22.0,Sunday
2017-09-09,1636,2017.0,9.0,9.0,Saturday
2015-12-15,1637,2015.0,12.0,15.0,Tuesday
2015-12-24,1638,2015.0,12.0,24.0,Thursday
2018-04-03,1639,2018.0,4.0,3.0,Tuesday
2016-01-19,1640,2016.0,1.0,19.0,Tuesday
2017-05-05,1641,2017.0,5.0,5.0,Friday
2017-06-05,1642,2017.0,6.0,5.0,Monday
2018-04-28,1643,2018.0,4.0,28.0,Saturday
2016-06-25,1644,2016.0,6.0,25.0,Saturday
2016-02-19,1645,2016.0,2.0,19.0,Friday
2018-06-07,1646,2018.0,6.0,7.0,Thursday
2017-11-17,1647,2017.0,11.0,17.0,Friday
2018-01-16,1648,2018.0,1.0,16.0,Tuesday
2017-11-05,1649,2017.0,11.0,5.0,Sunday
2016-05-20,1650,2016.0,5.0,20.0,Friday
2017-12-16,1651,2017.0,12.0,16.0,Saturday
2017-07-10,1652,2017.0,7.0,10.0,Monday
2016-03-11,1653,2016.0,3.0,11.0,Friday
2016-11-09,1654,2016.0,11.0,9.0,Wednesday
2017-04-03,1655,2017.0,4.0,3.0,Monday
2016-11-04,1656,2016.0,11.0,4.0,Friday
2017-07-05,1657,2017.0,7.0,5.0,Wednesday
2018-03-12,1658,2018.0,3.0,12.0,Monday
2016-01-24,1659,2016.0,1.0,24.0,Sunday
2017-12-05,1660,2017.0,12.0,5.0,Tuesday
2018-02-04,1661,2018.0,2.0,4.0,Sunday
2017-03-11,1662,2017.0,3.0,11.0,Saturday
2016-03-03,1663,2016.0,3.0,3.0,Thursday
2017-02-05,1664,2017.0,2.0,5.0,Sunday
2017-11-01,1665,2017.0,11.0,1.0,Wednesday
2018-09-20,1666,2018.0,9.0,20.0,Thursday
2017-07-13,1667,2017.0,7.0,13.0,Thursday
2019-02-17,1668,2019.0,2.0,17.0,Sunday
2018-04-17,1669,2018.0,4.0,17.0,Tuesday
2017-04-09,1670,2017.0,4.0,9.0,Sunday
2016-02-26,1671,2016.0,2.0,26.0,Friday
2017-02-12,1672,2017.0,2.0,12.0,Sunday
2017-10-19,1673,2017.0,10.0,19.0,Thursday
2016-08-12,1674,2016.0,8.0,12.0,Friday
2017-11-10,1675,2017.0,11.0,10.0,Friday
2017-11-28,1676,2017.0,11.0,28.0,Tuesday
2018-03-05,1677,2018.0,3.0,5.0,Monday
2016-03-21,1678,2016.0,3.0,21.0,Monday
2017-12-13,1679,2017.0,12.0,13.0,Wednesday
2016-12-17,1680,2016.0,12.0,17.0,Saturday
2016-04-06,1681,2016.0,4.0,6.0,Wednesday
2016-06-16,1682,2016.0,6.0,16.0,Thursday
2017-01-13,1683,2017.0,1.0,13.0,Friday
2018-03-22,1684,2018.0,3.0,22.0,Thursday
2016-12-09,1685,2016.0,12.0,9.0,Friday
2017-10-04,1686,2017.0,10.0,4.0,Wednesday
2017-10-11,1687,2017.0,10.0,11.0,Wednesday
2016-12-02,1688,2016.0,12.0,2.0,Friday
2017-03-30,1689,2017.0,3.0,30.0,Thursday
2017-02-08,1690,2017.0,2.0,8.0,Wednesday
2018-01-17,1691,2018.0,1.0,17.0,Wednesday
2017-04-25,1692,2017.0,4.0,25.0,Tuesday
2017-03-24,1693,2017.0,3.0,24.0,Friday
2017-06-07,1694,2017.0,6.0,7.0,Wednesday
2016-11-12,1695,2016.0,11.0,12.0,Saturday
2018-01-10,1696,2018.0,1.0,10.0,Wednesday
2018-05-09,1697,2018.0,5.0,9.0,Wednesday
2017-02-13,1698,2017.0,2.0,13.0,Monday
2017-12-19,1699,2017.0,12.0,19.0,Tuesday
2018-02-03,1700,2018.0,2.0,3.0,Saturday
2016-12-18,1701,2016.0,12.0,18.0,Sunday
2017-11-15,1702,2017.0,11.0,15.0,Wednesday
2018-03-18,1703,2018.0,3.0,18.0,Sunday
2018-02-02,1704,2018.0,2.0,2.0,Friday
2018-02-23,1705,2018.0,2.0,23.0,Friday
2018-06-13,1706,2018.0,6.0,13.0,Wednesday
2017-01-24,1707,2017.0,1.0,24.0,Tuesday
2018-03-25,1708,2018.0,3.0,25.0,Sunday
2017-09-01,1709,2017.0,9.0,1.0,Friday
2017-02-18,1710,2017.0,2.0,18.0,Saturday
2018-03-09,1711,2018.0,3.0,9.0,Friday
2017-10-21,1712,2017.0,10.0,21.0,Saturday
2017-08-06,1713,2017.0,8.0,6.0,Sunday
2016-11-02,1714,2016.0,11.0,2.0,Wednesday
2018-02-15,1715,2018.0,2.0,15.0,Thursday
2017-03-22,1716,2017.0,3.0,22.0,Wednesday
2017-03-21,1717,2017.0,3.0,21.0,Tuesday
2018-03-26,1718,2018.0,3.0,26.0,Monday
2017-11-27,1719,2017.0,11.0,27.0,Monday
2017-01-30,1720,2017.0,1.0,30.0,Monday
2017-09-13,1721,2017.0,9.0,13.0,Wednesday
2018-01-19,1722,2018.0,1.0,19.0,Friday
2018-01-09,1723,2018.0,1.0,9.0,Tuesday
2018-03-13,1724,2018.0,3.0,13.0,Tuesday
2018-02-06,1725,2018.0,2.0,6.0,Tuesday
2016-12-07,1726,2016.0,12.0,7.0,Wednesday
2019-02-27,1727,2019.0,2.0,27.0,Wednesday
2017-02-25,1728,2017.0,2.0,25.0,Saturday
2018-01-24,1729,2018.0,1.0,24.0,Wednesday
2017-09-12,1730,2017.0,9.0,12.0,Tuesday
2017-01-12,1731,2017.0,1.0,12.0,Thursday
2019-02-13,1732,2019.0,2.0,13.0,Wednesday
2017-03-27,1733,2017.0,3.0,27.0,Monday
2017-11-08,1734,2017.0,11.0,8.0,Wednesday
2017-02-23,1735,2017.0,2.0,23.0,Thursday
2017-03-03,1736,2017.0,3.0,3.0,Friday
2017-01-18,1737,2017.0,1.0,18.0,Wednesday
2017-08-23,1738,2017.0,8.0,23.0,Wednesday
2018-03-21,1739,2018.0,3.0,21.0,Wednesday
2017-11-07,1740,2017.0,11.0,7.0,Tuesday
2017-04-02,1741,2017.0,4.0,2.0,Sunday
2017-03-15,1742,2017.0,3.0,15.0,Wednesday
2018-02-20,1743,2018.0,2.0,20.0,Tuesday
2017-02-09,1744,2017.0,2.0,9.0,Thursday
2017-03-14,1745,2017.0,3.0,14.0,Tuesday
2018-04-09,1746,2018.0,4.0,9.0,Monday
2017-04-21,1747,2017.0,4.0,21.0,Friday
2018-03-17,1748,2018.0,3.0,17.0,Saturday
2018-04-06,1749,2018.0,4.0,6.0,Friday
2019-02-06,1750,2019.0,2.0,6.0,Wednesday
2018-02-21,1751,2018.0,2.0,21.0,Wednesday
2017-11-29,1752,2017.0,11.0,29.0,Wednesday
2017-11-09,1753,2017.0,11.0,9.0,Thursday
2018-02-07,1754,2018.0,2.0,7.0,Wednesday
2017-11-03,1755,2017.0,11.0,3.0,Friday
2018-01-28,1756,2018.0,1.0,28.0,Sunday
2017-10-26,1757,2017.0,10.0,26.0,Thursday
2018-01-22,1758,2018.0,1.0,22.0,Monday
2017-11-16,1759,2017.0,11.0,16.0,Thursday
2018-02-13,1760,2018.0,2.0,13.0,Tuesday
2018-02-05,1761,2018.0,2.0,5.0,Monday
2018-02-09,1762,2018.0,2.0,9.0,Friday
2017-12-23,1763,2017.0,12.0,23.0,Saturday
2018-01-29,1764,2018.0,1.0,29.0,Monday
2018-03-29,1765,2018.0,3.0,29.0,Thursday
